X,Y,Z
-135.3912308668889,51.97182418897552,-49.93564353063869
-134.8291671468186,51.75606814144233,-46.9254183027919
-135.57319841234627,52.04167498522028,-44.397767092925484
-137.64552866218287,52.8371680368485,-42.27725763521133
-71.10572980672694,28.728579649066294,-132.8309764324572
-71.43590777438172,28.861980207191777,-128.2262574206888
-21.376335372656413,8.636600102800928,-36.89590520016919
-12.867221096776321,5.198694776717042,-21.369853293918062
-12.013779990198222,4.8538821874537135,-19.209956267076333
-12.13933530061425,4.9046098256546635,-18.698306088221052
-14.167087421180687,5.723874861856356,-21.03069730583093
-20.075696431618887,8.111107860279303,-28.733620477516784
-28.854243847525932,11.657871241043194,-39.83217328903472
-33.58905654644929,13.57085974582557,-44.73657540044819
-34.652649289419145,14.00057910759334,-44.54070148025609
-36.811510855532056,14.872815798250517,-45.67249408162225
-36.43533663680535,14.720831548401879,-43.64349168888141
-34.79894521401817,14.059686497864151,-40.24800454146411
-32.556596141323595,13.153718665018397,-36.36101087408355
-30.287694618967326,12.237022946149153,-32.666330922165145
-30.81167481291365,12.448724686321661,-32.09124959767434
-30.70596777633227,12.406016271287466,-30.88252458760237
-29.977609972050523,12.11174061656593,-29.111767988916426
-30.292278238702057,12.23887484873124,-28.400705643700327
-32.00205152605638,12.929668097054774,-28.96179598055752
-31.349176802711856,12.665889586638716,-27.379750740487836
-32.42959914476603,13.102408547806846,-27.326597158034495
-32.216040547207776,13.016125273640736,-26.183078699064595
-31.98860503158685,12.92423536064354,-25.066314358842195
-31.907131283835962,12.891317829835103,-24.096206742111114
-29.809445309669318,12.04379768270521,-21.685801197557577
-25.82589844253065,10.43434027653771,-18.08868269989819
-25.21646551214765,10.188113389775408,-16.99446812453591
-100.80550219072525,40.72806659353635,-65.32691024479034
-121.9332868287649,49.264245681101514,-75.92692175022368
-124.38094515898501,50.25316383839432,-74.36009955338318
-125.5652659426536,50.73166049479808,-72.00754830009993
-125.45053944768969,50.68530798203451,-68.94020229813904
-125.91583900506079,50.873301206081926,-66.23633252120743
-127.60490266101904,51.555727220194065,-64.17620737880328
-128.6239408579484,51.96744537688131,-61.76452254352989
-130.90633879074,52.88959399952105,-59.93034048768481
-130.544178482358,52.74327173697818,-56.88545101081563
-131.44479298685604,53.10714361616292,-54.41955052582826
-132.305368134076,53.45483854494174,-51.93707331857669
-134.46357672761266,54.32681141755336,-49.93564353063869
-135.25113535722033,54.64500575829765,-47.39702659722943
-134.64429749404547,54.39982734674524,-44.397767092925484
-135.34221695594343,54.68180511287278,-41.85659189311173
-69.89109997878458,29.66701181818169,-131.5092861336939
-72.71669841124212,30.866407193481255,-131.47232058168998
-39.648569964643464,16.829819448715686,-68.93062573601861
-12.151510363530043,5.158010128228522,-20.327633250438364
-11.574735144131614,4.9131835729801185,-18.642216259046403
-11.87245992299244,5.039560243768114,-18.419924577859202
-13.048743970414646,5.538863198607944,-19.511092438432094
-18.58361624008445,7.888277088019672,-26.79105015675965
-31.032265230128317,13.172415080126424,-43.14967820139923
-39.526475389824185,16.777993376509084,-53.02647985361055
-51.32328643550114,21.78544257698224,-66.44691851851312
-59.06160110612652,25.070162274568037,-73.81014856961615
-73.20834996182002,31.075100895051975,-88.32773597297867
-82.05235104202848,34.829156628131,-95.5892557344117
-54.366621439898005,23.077261643637858,-61.16022566121041
-44.41209784720686,18.85181707117611,-48.24754337865258
-40.880945121702176,17.352931667009468,-42.887628087418356
-31.57063512405428,13.40093954190343,-31.982551120409973
-30.36289073575875,12.888282464653503,-29.699864712840554
-30.835395384491495,13.08884878858252,-29.11967293004943
-31.771523635874562,13.486211656036966,-28.96179598055752
-32.39352000553328,13.750233450730892,-28.49713956540176
-32.195991400456336,13.666387532394715,-27.326597158034495
-33.28926180526599,14.130453286543693,-27.25163041151365
-32.88939091371457,13.960718163344835,-25.959169176983963
-33.135324890372026,14.065110942886204,-25.205303570368482
-33.872236431380635,14.377911333818572,-24.820197168734435
-34.78367607981185,14.764794511072555,-24.539559222128013
-33.290350126756515,14.130915251608362,-22.598598400128612
-74.88572866811353,31.787105913119817,-48.881746918651544
-122.27155849490357,51.90119731978612,-76.68999999999998
-122.25626679018958,51.89470637623812,-73.6202042003986
-123.42035697706088,52.388833344361714,-71.29106122319912
-124.54685212759712,52.8670021663466,-68.94020229813904
-125.63540910046282,53.32906718733745,-66.56834351962021
-127.9589087257553,54.31533426374656,-64.82118898578848
-127.69739383052705,54.204327776658474,-61.76452254352989
-128.67019348720189,54.617256732134294,-59.33402363636338
-129.60379895648438,55.013548742120264,-56.88545101081563
-131.8094518120656,55.94979283261529,-54.96647610125815
-132.67241439750248,56.31609871746437,-52.45904958329107
-132.16666659801967,56.1014215132305,-49.43877557566656
-132.94077213171826,56.43000981737405,-46.9254183027919
-133.6743826183994,56.74140899387745,-44.397767092925484
-134.36727459320213,57.03552418753495,-41.85659189311173
-69.36269447770206,30.88226127176495,-131.5092861336939
-71.0925046064529,31.652422361222072,-129.51495273234426
-72.41878624972881,32.24292099360665,-126.86208794223425
-13.129535821437198,5.845645972489814,-22.13104124533809
-11.259763076754805,5.013169511549139,-18.273075644614906
-11.665459419917449,5.193797161049924,-18.236643265981716
-12.074583968784447,5.375951146069426,-18.192022009207765
-16.521973274909744,7.356056439890834,-24.0003372508667
-27.31506387884444,12.161449979896593,-38.270331434589814
-34.102870982138754,15.183576412624262,-46.099006954945196
-40.87650463395415,18.199392418183688,-53.3249011777879
-54.92627596956916,24.454753638825117,-69.16508869163948
-73.01904870939684,32.51017505936472,-88.7704805920069
-94.61048776661785,42.1233030847306,-111.05887054915041
-96.36675263305162,42.90524258226648,-109.2345134642686
-98.09366325310764,43.67411272727937,-107.37688248840708
-52.61887672163338,23.427433305184763,-55.62225521230488
-30.25429880645944,13.470081682531548,-30.88252458760237
-30.133334776582082,13.416225026539632,-29.699864712840554
-29.996301607252136,13.355213928715196,-28.54306477316109
-42.99059061358116,19.140644139522234,-39.487239990264484
-44.71769418332789,19.90960019127225,-39.63861288785804
-42.06654703125912,18.7292334301972,-35.97630339830279
-40.96203819147768,18.237474411549655,-33.788258177437335
-34.83285339455434,15.50858552240241,-27.702561652734417
-33.21530600394746,14.788407024258255,-25.458621082657864
-34.29523961707199,15.269224447050188,-25.32159841127116
-35.39459277195713,15.75868800688949,-25.16078112145255
-37.81396324241552,16.83586114072597,-25.86492714372996
-55.61062039128227,24.759443406002674,-36.57643033882274
-120.13971098525717,53.489645575313546,-75.92692175022368
-121.33195906097431,54.02046861862672,-73.6202042003986
-122.48724824659243,54.53483650389064,-71.29106122319912
-123.60522662983402,55.03259254966466,-68.94020229813904
-124.68555366365344,55.51358513463535,-66.56834351962021
-125.72790026997082,55.97766774380185,-64.17620737880328
-126.73194893991244,56.424699013105744,-61.76452254352989
-127.69739383052703,56.854542772491925,-59.33402363636338
-129.91663295459495,57.842611690085945,-57.45715929813258
-130.81291806952459,58.24166353346768,-54.96647610125815
-131.6693563023971,58.62297440193747,-52.45904958329107
-131.1674321645749,58.39950337793027,-49.43877557566656
-131.9356851416168,58.74155164088301,-46.9254183027919
-132.66374923087488,59.06570665816375,-44.397767092925484
-134.69160653458545,59.96856689948812,-42.27725763521133
-68.81316042795014,32.08810368940165,-131.5092861336939
-70.8827953505763,33.05319030340726,-130.1641491345195
-51.3934933959832,23.965179549885313,-90.74928321928802
-12.831590878074088,5.983469092757771,-21.80155296663038
-11.170556288445773,5.208915943153742,-18.273075644614906
-11.457884798283521,5.342899427697347,-18.05518563362808
-13.371807564363612,6.235376270637692,-20.30735522618376
-18.205742041219253,8.489476936214952,-26.657429236652913
-24.76630779754025,11.548718990216877,-34.97644936873741
-30.006901532000168,13.992447981874637,-40.886151380707275
-39.55140711294,18.443124027570008,-52.008304676627844
-46.434266165608854,21.652653913830953,-58.93860074187773
-56.69954470656396,26.439431910572488,-69.48105802127547
-89.73080806217732,41.84216297182957,-106.172000580216
-94.65200728991128,44.13695585902838,-108.14761189497038
-91.64923270307261,42.73673907347231,-101.12373965442538
-50.15512792373317,23.38772024658039,-53.44127538981779
-31.711649839242252,14.787385172768392,-32.628641510516466
-30.498510889504868,14.221689190099738,-30.299841778653292
-29.315603789368645,13.670090550420296,-28.118113900904564
-47.3717993539604,22.089832819333747,-43.85889643084888
-60.18451533161791,28.06450040148036,-53.77473332815296
-57.185401654840355,26.66599072632159,-49.29686470533823
-51.40274483674818,23.96949356756299,-42.73906404885132
-33.8726138543937,15.795059242030886,-27.154014179208872
-32.95215386201378,15.365841698558839,-25.458621082657864
-34.71085250518987,16.185936344258653,-25.833128630798214
-36.9145172253862,17.213522079292193,-26.45080195522658
-39.834137264155174,18.574963262272963,-27.464324914945554
-54.077598793892214,25.216798452225458,-35.85216849241101
-119.18789009059775,55.578225908582,-75.92692175022368
-120.37069244166,56.129775702966064,-73.6202042003986
-121.51682871374746,56.664227823929664,-71.29106122319912
-123.85836106681919,57.75610229198471,-69.63306285005167
-123.69771779934202,57.681193106129065,-66.56834351962021
-124.7318062929069,58.163396489888335,-64.17620737880328
-126.99148667482565,59.21710275695966,-62.38526631496624
-127.9589087257553,59.66821906797617,-59.93034048768481
-128.88735325352127,60.10115986144555,-57.45715929813258
-128.48523932189207,59.913651055676034,-54.41955052582826
-129.32643813420324,60.30590850388762,-51.93707331857669
-130.12824286064534,60.67979618817245,-49.43877557566656
-132.20587974654714,61.64861417893376,-47.39702659722943
-132.27241661027003,61.67964082803736,-44.62031182658961
-132.29491059169388,61.6901299438377,-41.85659189311173
-68.92851541068313,33.61868324725435,-132.8309764324572
-70.64749771111104,34.45708693434096,-130.81659964720248
-42.78495507763462,20.867616891688826,-76.18012292820454
-12.72521063012042,6.206499920674449,-21.80155296663038
-11.077946840479674,5.403075688502157,-18.273075644614906
-11.767636203414355,5.739459666792628,-18.698306088221052
-12.998364275811886,6.339725855363749,-19.905242651074325
-17.697298276554523,8.631549099046095,-26.129576771535906
-23.246605468925395,11.338127060728292,-33.10468985565697
-28.591296500954847,13.944907052864762,-39.28298245416673
-34.27020160631479,16.714694140121853,-45.44048333588896
-39.24062761045677,19.138932881397093,-50.22416255255043
-57.65293337649078,28.119214434130996,-71.2399793792489
-78.13898607910222,38.110929948272336,-93.22914860118287
-73.1039230362952,35.655165616811765,-84.2254448311053
-75.53858228042002,36.84262827222456,-84.04437322594
-42.38505009620903,20.67257019991774,-45.539650897866075
-28.032346155959775,13.672288754220535,-29.08406636414744
-29.059713704512877,14.173369388084904,-29.111767988916426
-30.108119129318315,14.68471087979175,-29.11967293004943
-39.24021243433456,19.138730386472293,-36.63402969406023
-48.866400106106354,23.833735817646335,-44.02702791432631
-56.14701940666104,27.384731115468444,-48.80635270587534
-47.05732407136368,22.951390480308827,-39.45312865276005
-32.92663102830674,16.059390984189054,-26.616328673413353
-32.67896417479905,15.938595788625788,-25.458621082657864
-33.07333397013492,16.13094278975714,-24.820197168734435
-37.34801788556557,18.21584544113098,-26.985143599504493
-39.50389252369807,19.267335759010837,-27.464324914945554
-49.506054579912515,24.145716149943546,-33.09572278875251
-118.19976341001771,57.649876575840324,-75.92692175022368
-119.37275974337088,58.22198511388493,-73.6202042003986
-120.50939397771633,58.77635867125481,-71.29106122319912
-122.83151386707424,59.908932215851614,-69.63306285005167
-123.90507854272474,60.432544694099505,-67.23736649450869
-124.94090053115569,60.93774883381037,-64.82118898578848
-124.68555366365342,60.81320784514131,-61.76452254352989
-125.63540910046282,61.276483296099705,-59.33402363636338
-126.54699477460267,61.72109333664749,-56.88545101081563
-128.70062562984896,62.77148928849208,-54.96647610125815
-128.89713500834705,62.867333316344414,-52.1974089819623
-129.04941523335987,62.94160534467732,-49.43877557566656
-129.80526289922065,63.31025688330906,-46.9254183027919
-131.83333421741528,64.2994133571283,-44.84397207037336
-132.5166832443676,64.63270494693772,-42.27725763521133
-68.33129034000594,34.81653142502585,-132.8309764324572
-69.68607576083686,35.50682907554323,-130.1641491345195
-41.57439019758499,21.18320985288127,-74.67165542657162
-11.471697882422196,5.845122020005458,-19.825742197229246
-10.981962942591483,5.5955896046550855,-18.273075644614906
-11.491997255501431,5.855465067198109,-18.419924577859202
-12.75752582353778,6.500284079674871,-19.707182177432983
-17.898373122729033,9.119676610577516,-26.657429236652913
-22.7020891562829,11.567292181817644,-32.611825233664064
-26.427369243235347,13.465417192614733,-36.627210067738865
-31.361281295388018,15.979370948753804,-41.94685295506863
-36.81886914430767,18.760150850629923,-47.536423924390526
-48.70291874516992,24.815376565323348,-60.706705954107925
-90.44907158405626,46.08610385522004,-108.85975757122391
-81.71028371049685,41.63346903590822,-94.96392386994363
-70.87667414341152,36.11346925159192,-79.54675102741164
-38.59387331730925,19.664560649733044,-41.82872877704385
-29.507866735894595,15.035009062228399,-30.88252458760237
-28.237493165280167,14.387721397635241,-28.535316360349952
-28.676922563003505,14.61162185903129,-27.977874222761283
-31.218157039319166,15.906445497846766,-29.39949747459896
-33.1282992533042,16.879711568025776,-30.10838535292292
-32.92629012496746,16.776782776108018,-28.87165975833938
-32.8734175228386,16.74984283974237,-27.80214986374012
-31.99499926501766,16.302266382082045,-26.08929005397632
-32.39582015852844,16.50649482801488,-25.458621082657864
-32.78677297139356,16.705695235721095,-24.820197168734435
-41.74491615093123,21.27009716591048,-30.42566444785866
-47.11997672949461,24.008827323262768,-33.04558218332099
-40.382350082917334,20.57583507763984,-27.232307743999943
-117.17563193647615,59.703966532226765,-75.92692175022368
-119.52778629126601,60.90244903713135,-74.36009955338318
-119.46525091287886,60.87058567034933,-71.29106122319912
-119.3560978807539,60.81496942259217,-68.25423582390657
-121.60931988325547,61.963043376227525,-66.56834351962021
-122.62594978264875,62.481042182685364,-64.17620737880328
-123.605226629834,62.98000865842691,-61.76452254352989
-124.54685212759709,63.45979081343007,-59.33402363636338
-125.45053944768966,63.920242501402655,-56.88545101081563
-126.3160133181998,64.36122346430001,-54.41955052582826
-128.420818602566,65.43367532291495,-52.45904958329107
-129.21700862229153,65.83935440059858,-49.93564353063869
-128.68057659417886,65.56602863035125,-46.9254183027919
-129.39067793410584,65.92784333476415,-44.397767092925484
-130.06136562009846,66.26957577943992,-41.85659189311173
-67.03949279254813,35.645530611599575,-131.5092861336939
-69.74980477511633,37.08662905547621,-131.47232058168998
-37.091894004141444,19.722109880189866,-67.22872252265422
-11.198692676076513,5.954450518148209,-19.530575349982787
-10.882633832406315,5.786399050008743,-18.273075644614906
-11.388055012424623,6.055136258385952,-18.419924577859202
-11.84653542909529,6.29891462016183,-18.4669592133235
-17.56000581854995,9.336820713753456,-26.392183383928433
-21.506840587947323,11.435389985851497,-31.176822801363997
-25.16148078263637,13.378596646696808,-35.19103661869714
-27.1530166341914,14.437515042460591,-36.6496328720817
-30.02182328665976,15.962886597191213,-39.11461712503181
-34.52394217036261,18.356705670117268,-43.425818865979124
-84.41128027507862,44.882273860879856,-102.52025881515807
-71.81504276671232,38.184735574233414,-84.2254448311053
-45.00868542908355,23.931542549328302,-50.97548913786417
-30.386779816363255,16.156937426181006,-33.23433056335952
-27.67614898070433,14.715669445108716,-29.229850853473927
-27.982092096761797,14.878342285468374,-28.535316360349952
-28.559990512342754,15.185616323574996,-28.118113900904564
-28.414909214941694,15.108475229389168,-27.003799585648768
-20.011397320918775,10.640248696257764,-18.353195776808136
-19.59325801926249,10.417920085818771,-17.33730403785481
-24.743886564131625,13.15655786211053,-21.117738002219845
-30.61511114891686,16.27834334924359,-25.19195978243419
-32.10280806161218,17.069365829177354,-25.458621082657864
-33.14657088280371,17.624344365622484,-25.32159841127116
-52.588200678802934,27.961642295026106,-38.678600077304495
-66.92758027097783,35.58602566835963,-47.36520496462508
-54.56032161459352,29.010237596963023,-37.12921229394571
-116.11580763034091,61.73987008204218,-75.92692175022368
-117.26812310598413,62.35256708869116,-73.6202042003986
-118.38471757532747,62.946270899382064,-71.29106122319912
-119.46525091287889,63.5208006661828,-68.94020229813904
-120.50939397771633,64.0759813817608,-66.56834351962021
-121.51682871374744,64.61164393269193,-64.17620737880328
-123.71826555715064,65.78216866553649,-62.38526631496624
-123.42035697706086,65.62376786372987,-59.33402363636338
-125.56526594265358,66.76423619079078,-57.45715929813258
-125.1735165468463,66.55593934219236,-54.41955052582826
-125.99303335677511,66.99168415943664,-51.93707331857669
-126.77417146822152,67.40702266072293,-49.43877557566656
-127.51669293894973,67.80182832992028,-46.9254183027919
-128.2203715897268,68.17598090539727,-44.397767092925484
-130.1803087882467,69.21809799931448,-42.27725763521133
-66.40718206517649,36.810102100199316,-131.5092861336939
-69.09193061834338,38.29828252409445,-131.47232058168998
-18.990175740463474,10.526426301617697,-34.74725495200599
-11.093067570386445,6.148987762642385,-19.530575349982787
-10.779989766533355,5.975445902157662,-18.273075644614906
-11.682457106747888,6.475691717479084,-19.076036927433563
-12.83991630378834,7.11728182708586,-20.20607186945158
-17.481571054058232,9.690193068879204,-26.524474753665515
-20.468648525169097,11.345957148506605,-29.954362093873875
-23.47268978647597,13.011124410586598,-33.14167018755354
-22.691978091384936,12.578368851422603,-30.920005795349613
-23.62836468944499,13.097416418386356,-31.077877654890123
-24.341345932218363,13.49262837477168,-30.909209110468588
-33.995371027017875,18.84394186777123,-41.681626742996976
-30.253663581007622,16.76987956255952,-35.8196659480965
-21.701444052821227,12.029306868074672,-24.812434336518415
-26.299001251350663,14.577774437791374,-29.037363427507177
-27.829436252753087,15.426108411728869,-29.67160347813031
-27.71816741192214,15.364431086111615,-28.535316360349952
-28.149515107715185,15.603531018212998,-27.977874222761283
-23.51026898147553,13.031954898521162,-22.55546938881246
-19.527530709933888,10.824287025038272,-18.0799522896062
-20.920067218582314,11.596182616260531,-18.687605241471825
-24.880933191317514,13.79172647653893,-21.43689174118522
-29.725850050490305,16.47730774511453,-24.693125556739133
-31.170334610165757,17.2779986112264,-24.954506609440628
-32.18377979937631,17.839760452757076,-24.820197168734435
-49.800005613313246,27.604593873858242,-36.976644274732635
-66.62863680530943,36.93285646714212,-47.60262404252006
-59.729750647657845,33.10874142501364,-41.034125638325605
-115.02061332436239,63.75696706934305,-75.92692175022368
-116.16206025959436,64.38968143729515,-73.6202042003986
-117.26812310598413,65.00278208452463,-71.29106122319912
-119.52778629126603,66.25533384136097,-69.63306285005167
-119.37275974337086,66.16940122264721,-66.56834351962021
-121.58043801273568,67.39313727005171,-64.82118898578848
-122.55136552218654,67.93133117684482,-62.38526631496624
-122.25626679018957,67.76775527862667,-59.33402363636338
-124.38094515898501,68.94548372987587,-57.45715929813258
-123.99289070976954,68.73038163621922,-54.41955052582826
-124.80467790766531,69.18036262786633,-51.93707331857669
-125.5784483916603,69.60927061089174,-49.43877557566656
-126.31396646376946,70.01697493576894,-46.9254183027919
-127.01100807806289,70.40335141181103,-44.397767092925484
-127.66936090891248,70.76828234500051,-41.85659189311173
-66.41548821622861,38.34500000000001,-132.8309764324572
-67.73228956309319,39.10525561208154,-130.1641491345195
-18.803571974569277,10.856247341244078,-34.74725495200599
-11.60510910562466,6.7002128661073765,-20.634846085236873
-10.781338118030236,6.224608464669132,-18.45672310798493
-10.948619719349052,6.321188542221022,-18.05518563362808
-12.713747027168749,7.340285268544683,-20.20607186945158
-15.978951336851742,9.225451855699285,-24.48517622442827
-18.803056690876357,10.855949842065261,-27.789964319718404
-17.831430879437185,10.294981418279267,-25.426486560028508
-17.238349866804157,9.952565935984332,-23.72201241948016
-16.32296407425697,9.424067702244853,-21.682299504348734
-13.767372132110747,7.948596006507894,-17.65562040029802
-12.260092071238507,7.078367457619151,-15.181239559215477
-11.242962288539923,6.491127303777338,-13.443518187470154
-12.522210102236405,7.229701373375242,-14.459402746750479
-17.987121588368225,10.384869490990926,-20.057103790572775
-26.08132105696035,15.058057733057117,-28.08373200801527
-27.037184784107538,15.609925913234145,-28.11048084693135
-27.45793508783575,15.852846214353246,-27.561337941554896
-26.11637141393043,15.078294066088986,-25.304381979275664
-26.362706330402155,15.22051559642474,-24.650661013960665
-27.545355131099498,15.903318199864138,-24.850067846633063
-29.495179586391387,17.029049873999426,-25.664619003909483
-29.729568133278853,17.16437416463987,-24.941295594414708
-31.48753962186073,18.179339476800305,-25.458621082657864
-32.34914736339762,18.676788938312495,-25.195306412320402
-35.98636684685984,20.776738586191158,-26.985143599504493
-49.119668668982236,28.35925392854213,-35.44165724592033
-81.85548409652148,47.25928577777382,-56.792487414467104
-113.89038262533556,65.75464306684698,-75.92692175022368
-116.17658970639569,67.07458534052027,-74.36009955338318
-117.28279089813894,67.71325089635113,-72.00754830009993
-118.3532666156307,68.33129034000595,-69.63306285005167
-118.19976341001768,68.2426652229238,-66.56834351962021
-118.59343800879056,68.46995335849844,-63.856127209166765
-121.34713515410265,70.05980114661108,-62.38526631496624
-122.27155849490357,70.59351721126767,-59.93034048768481
-121.93328682876488,70.39821597376327,-56.88545101081563
-122.77449543703649,70.88388799019351,-54.41955052582826
-123.57830574465476,71.34796808767432,-51.93707331857669
-125.59415563188335,72.51181956271162,-49.93564353063869
-126.32976570193637,72.93652423467533,-47.39702659722943
-125.76295578295515,72.60927637537218,-44.397767092925484
-126.41483942051224,72.98564156899607,-41.85659189311173
-65.08207456725977,39.10525561208154,-131.5092861336939
-67.03949279254812,40.28139113862413,-130.1641491345195
-17.615262678958718,10.584317637612216,-32.88776074422682
-11.429118060459038,6.867306952746486,-20.531929361030958
-10.564882833474835,6.348022039275335,-18.273075644614906
-11.00040696318826,6.609711337456383,-18.328054820757902
-12.150893723941868,7.300993524705808,-19.511092438432094
-16.460954591432298,9.890739365592571,-25.484435222384246
-19.273639244373246,11.580770807287989,-28.77983475633869
-16.704556948423992,10.037110428611173,-24.065791893705846
-15.515746612942408,9.322801114527348,-21.572156045394504
-14.618558164800074,8.783715908192168,-19.61895590059727
-12.768999610346887,7.672389010235707,-16.544507422861603
-11.314310199349308,6.798323430250865,-14.154893943524213
-13.866297172400294,8.33171190262855,-16.7516551906348
-17.943406998115336,10.781486636351039,-20.933377863828625
-19.774137716844194,11.88150062927923,-22.277637993194812
-24.80234644165068,14.902753236266237,-26.982553125285147
-26.76063611841373,16.079412383681362,-28.11048084693135
-27.04153653007846,16.24819437891933,-27.423875195093874
-27.723522717312512,16.657973021549026,-27.139156694354917
-27.845440758468232,16.73122877122848,-26.306175358083717
-28.376257644154087,17.050175733751963,-25.864218354187532
-29.193489428035463,17.541218129303925,-25.664619003909483
-30.170390128298052,18.128199288792164,-25.572687498422717
-31.63647646815673,19.009112834507498,-25.843378868107173
-32.17875774387399,19.334948297522022,-25.32159841127116
-34.393205884351694,20.66552297801389,-26.057000818169744
-48.86094526086221,29.35861781571341,-35.61930929215725
-96.99643030439199,58.28133515616059,-67.99295202747689
-113.85836951823524,68.41301039019552,-76.68999999999998
-114.98828252409444,69.09193061834338,-74.36009955338318
-114.92812215485436,69.05578262164086,-71.29106122319912
-115.97710609428458,69.68607576083687,-68.94020229813904
-116.990762283703,70.29514184629194,-66.56834351962021
-119.15438792296446,71.59517928724249,-64.82118898578848
-120.10594127313472,72.16693022226353,-62.38526631496624
-119.81673102383246,71.99315517283866,-59.33402363636338
-120.68609752094996,72.51552326445851,-56.88545101081563
-121.51870186365008,73.01580242521834,-54.41955052582826
-123.5435694882134,74.23246563956232,-52.45904958329107
-123.68952496316899,74.32016453659459,-49.68658846950284
-123.79346222239894,74.38261634251553,-46.9254183027919
-124.47659487322282,74.7930838499675,-44.397767092925484
-126.37930585130167,75.9363479460865,-42.27725763521133
-65.03680849423631,40.63950837404449,-132.8309764324572
-66.32627514307228,41.44525656321131,-130.1641491345195
-19.551850936891736,12.217352423563316,-36.89590520016919
-11.139179183583762,6.960531677247857,-20.226248756638274
-10.55753471556366,6.59707987547449,-18.45672310798493
-11.103234962067443,6.938071234844069,-18.698306088221052
-12.764998838755867,7.976456551496696,-20.717591014152013
-14.884128193723589,9.300635538147407,-23.291020088761467
-18.048138606231685,11.277728674045706,-27.239686157430047
-17.461278783475027,10.91101795693813,-25.426486560028508
-18.10448420761559,11.31293731346541,-25.4420523957066
-16.887877617981996,10.552717142272446,-22.908230045902773
-16.883293168192598,10.549852460103684,-22.110534495753704
-18.828516372941586,11.76536282337417,-23.80892299156303
-21.408016766585654,13.377213562600394,-26.14079368895501
-23.37172560805662,14.604275033708973,-27.559434086325226
-24.622955127618553,15.386130012687458,-28.038635399440306
-25.539914384665266,15.959109749365494,-28.08373200801527
-26.475935903722146,16.54400090935175,-28.11048084693135
-27.294311458979852,17.05537871218407,-27.977874222761283
-27.704240372486645,17.311530726695953,-27.4119097536566
-28.105730305998964,17.562409481247915,-26.837595351295832
-28.498658961793748,17.807938555741007,-26.255105957409434
-29.466380068193686,18.412637816326114,-26.183078699064595
-30.452412498259353,19.028779261862823,-26.08929005397632
-31.45679473462638,19.65638693897073,-25.972919343760967
-32.31756118995381,20.19425351605647,-25.70428536423399
-35.41598516765366,22.130363698942094,-27.120407194690948
-53.15874614186437,33.21727124997925,-39.1690888765962
-110.93876827646744,69.32223623453527,-78.6025430430986
-111.52619973256981,69.68930414780111,-75.92692175022368
-112.63296864297212,70.38089011955759,-73.6202042003986
-113.70542846002574,71.05103739038869,-71.29106122319912
-114.74325250208123,71.69954182694381,-68.94020229813904
-115.74612463788172,72.32620588848938,-66.56834351962021
-116.71373938285963,72.93083868708165,-64.17620737880328
-117.64580199219013,73.51325604571291,-61.76452254352989
-119.73339574400285,74.81772940045808,-59.93034048768481
-120.602157576816,75.3605920438916,-57.45715929813258
-120.2258925164979,75.12547553950449,-54.41955052582826
-121.01301700276326,75.6173255071091,-51.93707331857669
-121.76327975177014,76.08614170484275,-49.43877557566656
-123.70736103496685,77.30093851633292,-47.39702659722943
-123.76962074564295,77.33984270139317,-44.62031182658961
-123.79066875868482,77.35299495966161,-41.85659189311173
-63.67767458660789,41.352765393703315,-131.5092861336939
-66.2520730085683,43.02459927684009,-131.47232058168998
-26.49485567257408,17.205960454441744,-50.5569576367185
-11.01600460478936,7.153877037048953,-20.226248756638274
-10.705101736216745,6.951974353451008,-18.923957277949576
-10.925692584538268,7.0952277253408855,-18.605047897544456
-11.888690728350952,7.72060603216795,-19.511092438432094
-13.655959951994387,8.868284085226266,-21.608092177295926
-20.737075490956677,13.466814284537259,-31.648000138873833
-21.303394325710634,13.834586035997248,-31.368098610892176
-20.594834324853764,13.374441791204761,-29.265326259934053
-20.50106207604991,13.31354538080033,-28.12042657528822
-22.091771140406326,14.346563925761494,-29.255107358047027
-23.086618836014818,14.992625573364695,-29.519776425038224
-23.87056468358143,15.501725959430113,-29.473662582082785
-24.78918858531723,16.098287296510065,-29.55771852832013
-25.218044066267982,16.37678930222385,-29.037363427507177
-25.767735001179297,16.7337627692671,-28.65106102752948
-26.57887881556515,17.260525721504465,-28.535316360349952
-27.12779745618427,17.616997654770177,-28.118113900904564
-27.811959139623458,18.061297446970375,-27.82618771700387
-28.35643846067211,18.414886452398395,-27.379750740487836
-28.752872110542487,18.672333474823223,-26.785494280293562
-29.72922546275786,19.30638475539573,-26.712011974811706
-31.81843531699347,20.663133498519397,-27.564394550075402
-32.217044286108724,20.921993189779474,-26.898067167461836
-36.579625392243955,23.75508648604369,-29.419500114828924
-44.30262392819138,28.770460377541205,-34.304840872171184
-73.85939931396686,47.964854743497085,-55.03051704174509
-109.16484088078035,70.89247657817677,-78.21051122416307
-110.29296769184238,71.62509069537015,-75.92692175022368
-112.50696116447588,73.06287486778807,-74.36009955338318
-113.57822117334756,73.75855925183818,-72.00754830009993
-113.47444700362291,73.69116751804123,-68.94020229813904
-114.46622960123787,74.33523866773352,-66.56834351962021
-116.58316656583551,75.70999360686373,-64.82118898578848
-117.51418643554355,76.31460497966988,-62.38526631496624
-117.23121702707533,76.13084249716802,-59.33402363636338
-118.08182354612131,76.68323282945977,-56.88545101081563
